id_osm_rer,comune_osm,nome_via_osm
45837,Sorbolo,"Via Salsi"
45838,Sorbolo,"Via Salvo"
45839,Sorbolo,"Via San Giovanni Bosco"
45840,Sorbolo,"Via San Quasimodo"
45841,Sorbolo,"Via Saragat"
45842,Sorbolo,"Via Silvio Pellico"
45843,Sorbolo,"Via Solferino"
45844,Sorbolo,"Via SS Faustino e Giovita"
45845,Sorbolo,"Via Taddei"
45846,Sorbolo,"Via Tobagi"
45847,Sorbolo,"via Tomba"
45848,Sorbolo,"Via Torino"
45849,Sorbolo,"Via Toscanini"
45850,Sorbolo,"Via Trento"
45851,Sorbolo,"Via Trieste"
45852,Sorbolo,"Via Ugo Martini"
45853,Sorbolo,"Via Ulivi"
45854,Sorbolo,"Via Umberto Terracini"
45855,Sorbolo,"Via Venezia"
45856,Sorbolo,"Via Verdi"
45857,Sorbolo,"Via Verona"
45858,Sorbolo,"Via Vivaldi"
45859,Sorbolo,"Via XI Settembre"
45860,Sorbolo,"Via XXIV Maggio"
45861,Sorbolo,"Via XXV Aprile"
45862,Sorbolo,"Vicolo Burgo"
45863,Spilamberto,"Corso umberto I"
45864,Spilamberto,"Nuova Pedemontana"
45865,Spilamberto,"Nuova via Macchioni"
45866,Spilamberto,"Percorso ciclabile Modena - Vignola"
45867,Spilamberto,"Piazzale Rangoni"
45868,Spilamberto,"Piazza Sassatelli"
45869,Spilamberto,"Via 22 Aprile"
45870,Spilamberto,"Via 4 Novembre"
45871,Spilamberto,"Via A. Baldini"
45872,Spilamberto,"Via A. Casalgrandi"
45873,Spilamberto,"Via Alcide De Gasperi"
45874,Spilamberto,"Via Alessandro Manzoni"
45875,Spilamberto,"Via Alessandro Volta"
45876,Spilamberto,"Via A. Maramotti"
45877,Spilamberto,"Via A. Meucci"
45878,Spilamberto,"Via A. Morselli"
45879,Spilamberto,"Via Andrea Mantegna"
45880,Spilamberto,"Via Antonio Gramsci"
45881,Spilamberto,"Via Antonio Labriola"
45882,Spilamberto,"Via Antonio Vivaldi"
45883,Spilamberto,"Via A. Pacinotti"
45884,Spilamberto,"Via Belvedere di Sopra"
45885,Spilamberto,"Via Belvedere di Sotto"
45886,Spilamberto,"Via Benvenuto Cellini"
45887,Spilamberto,"Via Berlinguer"
45888,Spilamberto,"Via Briani"
45889,Spilamberto,"Via Bruno Manni"
45890,Spilamberto,"Via Canevazzi"
45891,Spilamberto,"Via Canova"
45892,Spilamberto,"Via Castellaro"
45893,Spilamberto,"Via Castelnuovo Rangone"
45894,Spilamberto,"Via Cervarola di Sopra"
45895,Spilamberto,"Via Cimabue"
45896,Spilamberto,"Via Circonvallazione Nord"
45897,Spilamberto,"Via Ciro Menotti"
45898,Spilamberto,"Via Coccola"
45899,Spilamberto,"Via Confine"
45900,Spilamberto,"Via C. Peruzza"
45901,Spilamberto,"Via Cristoforo Colombo"
45902,Spilamberto,"Via Dante Alighieri"
45903,Spilamberto,"Via dei Fabbri"
45904,Spilamberto,"Via dei Liutai"
45905,Spilamberto,"Via dei Marmorari"
45906,Spilamberto,"Via del Carmine"
45907,Spilamberto,"Via Diego Paderni"
45908,Spilamberto,"Via Donatello"
45909,Spilamberto,"Via Don Bondi"
45910,Spilamberto,"Via Don Elio Monari"
45911,Spilamberto,"Via Doria"
45912,Spilamberto,"Via Edmondo De Amicis"
45913,Spilamberto,"Via E. Graziosi"
45914,Spilamberto,"Via Emma Sala"
45915,Spilamberto,"Via E. Popoli"
45916,Spilamberto,"Via F. Casali"
45917,Spilamberto,"Via Federico Fellini"
45918,Spilamberto,"Via Filippo Turati"
45919,Spilamberto,"Via Fiorenzi"
45920,Spilamberto,"Via Foschiero"
45921,Spilamberto,"Via Fratelli Rosselli"
45922,Spilamberto,"Via F. Roncati"
45923,Spilamberto,"Via Gaetano Donizetti"
45924,Spilamberto,"Via Galileo Ferraris"
45925,Spilamberto,"Via Galvani"
45926,Spilamberto,"Via G. Folloni"
45927,Spilamberto,"Via Ghiarole"
45928,Spilamberto,"Via Giacomo Matteotti"
45929,Spilamberto,"Via Gian Lorenzo Bernini"
45930,Spilamberto,"Via Gibellini"
45931,Spilamberto,"Via Gioacchino Rossini"
45932,Spilamberto,"Via Giovanni Amendola"
45933,Spilamberto,"Via Giuseppe Di Vittorio"
45934,Spilamberto,"Via Giuseppe Garibaldi"
45935,Spilamberto,"Via Giuseppe Mazzini"
45936,Spilamberto,"Via Giuseppe Verdi"
45937,Spilamberto,"Via G. Savani"
45938,Spilamberto,"Via Guglielmo Marconi"
45939,Spilamberto,"Via Guido Reni"
45940,Spilamberto,"Via Isonzo"
45941,Spilamberto,"Via Jacopo Barozzi"
45942,Spilamberto,"Via Labriola"
45943,Spilamberto,"Via Lazio"
45944,Spilamberto,"Viale F. Quartieri"
45945,Spilamberto,"Viale Italia"
45946,Spilamberto,"Via Leonardo Da Vinci"
45947,Spilamberto,"Viale Rimembranze"
45948,Spilamberto,"Via L. Grandi"
45949,Spilamberto,"Via Liguria"
45950,Spilamberto,"Via Liliano Famigli"
45951,Spilamberto,"Via Lombardia"
45952,Spilamberto,"Via L. Orlandi"
45953,Spilamberto,"Via L. Spallanzani"
45954,Spilamberto,"Via Ludovico Antonio Muratori"
45955,Spilamberto,"Via Lugazzo"
45956,Spilamberto,"Via Luppi"
45957,Spilamberto,"Via Macchioni"
45958,Spilamberto,"Via Machella"
45959,Spilamberto,"Via Malatesta"
45960,Spilamberto,"Via Marco Polo"
45961,Spilamberto,"via Mascagni"
45962,Spilamberto,"Via Masera di Sopra"
45963,Spilamberto,"Via Masera di Sotto"
45964,Spilamberto,"Via Medicine"
45965,Spilamberto,"Via Michelangelo Buonarroti"
45966,Spilamberto,"Via Modenese"
45967,Spilamberto,"Via Monache"
45968,Spilamberto,"Via Montanara"
45969,Spilamberto,"Via Niccolò Paganini"
45970,Spilamberto,"Via Obici"
45971,Spilamberto,"Via Pace"
45972,Spilamberto,"Via Paradosso"
45973,Spilamberto,"via Pelosa"
45974,Spilamberto,"Via Piave"
45975,Spilamberto,"Via Piemonte"
45976,Spilamberto,"Via Po"
45977,Spilamberto,"Via Poggioli"
45978,Spilamberto,"Via Ponte Marianna"
45979,Spilamberto,"Via Puglia"
45980,Spilamberto,"Via Rangoni"
45981,Spilamberto,"Via R. Drusiani"
45982,Spilamberto,"Via Rio Secco"
45983,Spilamberto,"Via Rodo"
45984,Spilamberto,"Via Romagna"
45985,Spilamberto,"Via R. Sanzio"
45986,Spilamberto,"Via San Carlo"
45987,Spilamberto,"Via Sandro Botticelli"
45988,Spilamberto,"Via San Pellegrino"
45989,Spilamberto,"Via Santa Corona"
45990,Spilamberto,"Via Sant'Adriano"
45991,Spilamberto,"Via Santa Liberata"
45992,Spilamberto,"Via Santa Maria"
45993,Spilamberto,"Via San Vito"
45994,Spilamberto,"Via Sardegna"
45995,Spilamberto,"Via Settecani Cavidole"
45996,Spilamberto,"Via S. Fabriani"
45997,Spilamberto,"Via Sicilia"
45998,Spilamberto,"Via Simonini"
45999,Spilamberto,"Via Stefano Caboto"
46000,Spilamberto,"Via Tacchini"
46001,Spilamberto,"Via Tacconi"
46002,Spilamberto,"Via Tagliamento"
46003,Spilamberto,"Via Tevere"
46004,Spilamberto,"Via Tintoretto"
46005,Spilamberto,"Via Tiziano"
46006,Spilamberto,"Via Toscana"
46007,Spilamberto,"Via V.A. Bonetti"
46008,Spilamberto,"Via Veneto"
46009,Spilamberto,"Via Veronese"
46010,Spilamberto,"Via Verrazzano"
46011,Spilamberto,"Via Vespucci"
46012,Spilamberto,"Via Viazza"
46013,Spilamberto,"Via Vignolese"
46014,Spilamberto,"Via Vincenzo Bellini"
46015,Spilamberto,"Via W. Collina"
46016,Spilamberto,"Via XX Settembre"
46017,Spilamberto,"Via Zanichelli"
46018,Spilamberto,"Vicolo Fabrizio De Andrè"
46019,Terenzo,"Autostrada della Cisa"
46020,Terenzo,Bardone-Terenzo
46021,Terenzo,"Case Cattani"
46022,Terenzo,"Casola Castello-Villa"
46023,Terenzo,Casola-MonteCroce-Goiano-Calestano
46024,Terenzo,Cassio-Castello_di_Casola
46025,Terenzo,Cassio-Cazzola
46026,Terenzo,Cazzola-SS62
46027,Terenzo,"Cella di Palmia"
46028,Terenzo,Corniana
46029,Terenzo,Goiano-Bardone
46030,Terenzo,"Monte Cassio"
46031,Terenzo,"Piazza Puilio"
46032,Terenzo,"Strada Ca del Lupo"
46033,Terenzo,"Strada Case Varese"
46034,Terenzo,"Strada degli Scalpellini"
46035,Terenzo,"Strada della Canala"
46036,Terenzo,"Strada della Volta"
46037,Terenzo,"Strada Lughero"
46038,Terenzo,"Strada Provinciale Selva del Bocchetto-Cassio"
46039,Terenzo,"Strada Puilio"
46040,Terenzo,"Strada Romea"
46041,Terenzo,"Strada Statale 62 della Cisa"
46042,Terenzo,"Strada Torretta"
46043,Terenzo,Terenzo-Casola
46044,Terenzo,"Via San Vitale"
46045,Terenzo,"Vicolo della Malva"
46046,Terenzo,"Vicolo delle Ortensie"
46047,"Tizzano Val Parma",737
46048,"Tizzano Val Parma",760
46049,"Tizzano Val Parma",763
46050,"Tizzano Val Parma","Attenzione a sinistra strada franata (Sept.2010)"
46051,"Tizzano Val Parma","Attenzione strada franata (Sept.2010)"
46052,"Tizzano Val Parma",Capriglio
46053,"Tizzano Val Parma","Cippa Lippa"
46054,"Tizzano Val Parma","da verificare"
46055,"Tizzano Val Parma","Da verificare"
46056,"Tizzano Val Parma","Strada Monte Caio"
46057,"Tizzano Val Parma","Strada Provinciale 665R Massese"
46058,"Tizzano Val Parma","Strada Provinciale 665R Massese (var.)"
46059,"Tizzano Val Parma","Strada Provinciale 84"
46060,"Tizzano Val Parma","Strada Provinciale della Val Toccana"
46061,"Tizzano Val Parma","Strada Provinciale di Scurano"
46062,"Tizzano Val Parma","Strada Provinciale Massese"
46063,"Tizzano Val Parma",Treviglio
46064,"Tizzano Val Parma","Via Aldo Moro"
46065,"Tizzano Val Parma","Via Antreola"
46066,"Tizzano Val Parma","Via della Croce Rossa"
46067,Toano,"Piazza Italia"
46068,Toano,"Ponte sospeso sul Fosso di Malpasso"
46069,Toano,SM
46070,Toano,"Via Aigume"
46071,Toano,"Via Albareti"
46072,Toano,"Via Amerigo Vespucci"
46073,Toano,"Via Aravecchia"
46074,Toano,"Via Argentina"
46075,Toano,"Via Armignone"
46076,Toano,"Via Belvedere"
46077,Toano,"Via Bonzeti"
46078,Toano,"Via Boscaccio"
46079,Toano,"Via Brigate Alpine"
46080,Toano,"Via Cà Bagnoli di Sotto"
46081,Toano,"Via Ca' di Bonci"
46082,Toano,"Via Ca' di Guglio"
46083,Toano,"Via Calcinara"
46084,Toano,"Via Cà Lugari"
46085,Toano,"Via Ca' Poggioli"
46086,Toano,"Via Case Campana"
46087,Toano,"Via Case di Sotto"
46088,Toano,"Via Casella"
46089,Toano,"Via Casone Capannone"
46090,Toano,"Via Cassinadro"
46091,Toano,"Via Castagnola"
46092,Toano,"Via Castellaro"
46093,Toano,"Via Castello"
46094,Toano,"Via Cavidale"
46095,Toano,"Via Chiesa Vecchia"
46096,Toano,"Via Cisana"
46097,Toano,"Via Codesino"
46098,Toano,"Via Cogidello"
46099,Toano,"Via Commendatore Ghirardini"
46100,Toano,"Via Conte Sasso"
46101,Toano,"Via Corbella"
46102,Toano,"Via Corneto"
46103,Toano,"Via Corte"
46104,Toano,"Via Dadallo"
46105,Toano,"Via Dante Alighieri"
46106,Toano,"Via degli Alpini"
46107,Toano,"Via dei Cavalletti"
46108,Toano,"Via dei Lavatoi"
46109,Toano,"Via dei Maggi"
46110,Toano,"Via della Borella"
46111,Toano,"Via della Chiesa"
46112,Toano,"Via della Corte"
46113,Toano,"Via del Lago"
46114,Toano,"Via dell'artigianato"
46115,Toano,"Via della Valle"
46116,Toano,"Via delle Ginestre"
46117,Toano,"Via delle Grotte"
46118,Toano,"Via dell'Industria"
46119,Toano,"Via del Passetto"
46120,Toano,"Via del Poggione"
46121,Toano,"Via Don Andreoli"
46122,Toano,"Via Don Franzoni"
46123,Toano,"Via Don Giorgio Canovi"
46124,Toano,"Via Don Pasquino Borghi"
46125,Toano,"Via Enrico Fermi"
46126,Toano,"Via Ferrata Balze di Malpasso"
46127,Toano,"Via Fora"
46128,Toano,"Via Fornace"
46129,Toano,"Via Frale"
46130,Toano,"Via Frale di Sopra"
46131,Toano,"Via Fratelli Ceccati"
46132,Toano,"Via Generale Reverberi"
46133,Toano,"Via Guglielmo Marconi"
46134,Toano,"Via Il Terme"
46135,Toano,"Via I prati"
46136,Toano,"Via Lagaccio"
46137,Toano,"Via La Torre"
46138,Toano,"Via Le Chiastre"
46139,Toano,"Via le Cinghie"
46140,Toano,"Via Leopardi"
46141,Toano,"Viale Risorgimento"
46142,Toano,"Via Le Salatte"
46143,Toano,"Via Lignano"
46144,Toano,"Via l'Oca"
46145,Toano,"Via Lusignana"
46146,Toano,"Via Madonna della Neve"
46147,Toano,"Via Margine"
46148,Toano,"Via Martiri della Resistenza"
46149,Toano,"Via Mascagni"
46150,Toano,"Via Matilde di Canossa"
46151,Toano,"Via Miara"
46152,Toano,"Via Montebiotto"
46153,Toano,"Via Monte Chiodo"
46154,Toano,"Via Montecroce"
46155,Toano,"Via Montecroce Basso"
46156,Toano,"Via Monte Cusna"
46157,Toano,"Via Mulino dell'Oca"
46158,Toano,"Via Mutilati di Guerra"
46159,Toano,"Via Pala"
46160,Toano,"Via Pian dell'Olmo"
46161,Toano,"Via Prà del Bosco"
46162,Toano,"Via Pra' Tagliano"
46163,Toano,"Via Prato della Fiera"
46164,Toano,"Via Pratopiano"
46165,Toano,"Via Prevedelli"
46166,Toano,"Via Provinciale est"
46167,Toano,"Via Pusignolo"
46168,Toano,"Via Repubblica"
46169,Toano,"Via Riale"
46170,Toano,"Via Riva"
46171,Toano,"Via Roma"
46172,Toano,"Via Roncaccio"
46173,Toano,"Via Roncaciso"
46174,Toano,"Via Rondanara"
46175,Toano,"Via Rondaneda"
46176,Toano,"Via Rossini"
46177,Toano,"Via Sandro Pertini"
46178,Toano,"Via San Giorgio"
46179,Toano,"Via San Martino"
46180,Toano,"Via San Michele"
46181,Toano,"Via San Michele Arcangelo"
46182,Toano,"Via San Rocco"
46183,Toano,"Via Santa Maria"
46184,Toano,"Via Sant'Anna"
46185,Toano,"Via Secchia"
46186,Toano,"Via Stiano"
46187,Toano,"Via Trarì"
46188,Toano,"Via Trieste"
46189,Toano,"Via Velucciana"
46190,Toano,"Via Veneseto"
46191,Toano,"Via Verdi"
46192,Toano,"Via Visiago"
46193,Toano,"Via Vittorio Veneto"
46194,Toano,"Vicolo Baroni"
46195,Toano,"Vicolo Popolare"
46196,Toano,"Vicolo Vecchio"
46197,Tornolo,831
46198,Tornolo,863
46199,Tornolo,871
46200,Tornolo,871A
46201,Tornolo,"Alta Via dei Monti Liguri"
46202,Tornolo,"Ponte dei Priori"
46203,Tornolo,"SP27 di Cassego"
46204,Tornolo,"Strada Isola Premassato"
46205,Tornolo,"Strada Provinciale del Colle di Centocroci"
46206,Torrile,"Parma – Mezzani"
46207,Torrile,"Piazza della Repubblica"
46208,Torrile,"Piazza Martiri di Cefalonia"
46209,Torrile,"Sentiero pedonale"
46210,Torrile,"Strada Argine Naviglio"
46211,Torrile,"Strada Asolana"
46212,Torrile,"Strada Baganzola"
46213,Torrile,"Strada dei Ronchi"
46214,Torrile,"Strada della Fossa"
46215,Torrile,"Strada della Repubblica"
46216,Torrile,"Strada della Selva"
46217,Torrile,"Strada Provinciale per Torrile"
46218,Torrile,"Strada Salvador Allende"
46219,Torrile,"Strada Viazza Pizzolese"
46220,Torrile,"Variante Asolana"
46221,Torrile,"Via 1 Maggio"
46222,Torrile,"Via Alcide De Gasperi"
46223,Torrile,"Via Aldo Giuffredi"
46224,Torrile,"Via alla chiesa di San Siro"
46225,Torrile,"Via A. Magnani"
46226,Torrile,"Via Brodolini"
46227,Torrile,"Via Bruno Buozzi"
46228,Torrile,"Via Calestani"
46229,Torrile,"Via Cantelli"
46230,Torrile,"Via dei Donatori di sangue"
46231,Torrile,"Via del Cantone"
46232,Torrile,"Via Don Carlo Gnocchi"
46233,Torrile,"Via Don Minzoni"
46234,Torrile,"Via Enrico Berlinguer"
46235,Torrile,"Via Ferrari"
46236,Torrile,"Via G. Cordero"
46237,Torrile,"Via Giacomo Matteotti"
46238,Torrile,"Via Giuseppe di Vittorio"
46239,Torrile,"Via Giuseppe Verdi"
46240,Torrile,"Via Grandi"
46241,Torrile,"Via Guglielmo Marconi"
46242,Torrile,"Via Ho Chi Minh"
46243,Torrile,"Via Marzabotto"
46244,Torrile,"Via Mattei"
46245,Torrile,"Via Mazzacavallo"
46246,Torrile,"Via Micheli"
46247,Torrile,"Via Milani"
46248,Torrile,"Via Morandi"
46249,Torrile,"Via Pablo"
46250,Torrile,"Via Padre Pio"
46251,Torrile,"Via Pallini"
46252,Torrile,"Via Palmiro Togliatti"
46253,Torrile,"Via Papa Giovanni XXIII"
46254,Torrile,"Via Partigiani d'Italia"
46255,Torrile,"Via Pietro Secchia"
46256,Torrile,"Via Puccini"
46257,Torrile,"Via Rigoni"
46258,Torrile,"Via Rivola"
46259,Torrile,"Via Sant'Andrea"
46260,Torrile,"Via Santi"
46261,Torrile,"Via Silone"
46262,Torrile,"Via Vanoni"
46263,Torrile,"Via Walter Tobagi"
46264,Traversetolo,Carrozzera
46265,Traversetolo,Cocconi
46266,Traversetolo,"Del Ge"
46267,Traversetolo,"Francesco Petrarca"
46268,Traversetolo,"Passaggio al parco"
46269,Traversetolo,"Piazzale della Pace"
46270,Traversetolo,"Stada Vic. del Crocil di Via"
46271,Traversetolo,"Strada Argini"
46272,Traversetolo,"Strada del Bottone"
46273,Traversetolo,"Strada del Cimitero"
46274,Traversetolo,"Strada del finale"
46275,Traversetolo,"Strada della Riviera"
46276,Traversetolo,"Strada delle Bazzelline"
46277,Traversetolo,"Strada Delle Coste"
46278,Traversetolo,"Strada Provinciale di Mulazzano"
46279,Traversetolo,"Strada Traversetolo"
46280,Traversetolo,"Stradello del Masdone"
46281,Traversetolo,"Via 4 Novembre"
46282,Traversetolo,"Via A. Pedretti"
46283,Traversetolo,"Via Arturo Toscanini"
46284,Traversetolo,"Via Bagnacana"
46285,Traversetolo,"Via Bora"
46286,Traversetolo,"Via Castellaro"
46287,Traversetolo,"Via Chiesa"
46288,Traversetolo,"Via Cocconi"
46289,Traversetolo,"Via della Libertà"
46290,Traversetolo,"Via del Popolo"
46291,Traversetolo,"Via Frascarini"
46292,Traversetolo,"Via Gandazzi"
46293,Traversetolo,"Viale Fratelli Cantini"
46294,Traversetolo,"Viale Giuseppe Verdi"
46295,Traversetolo,"Via Lunga"
46296,Traversetolo,"Via Malcantone"
46297,Traversetolo,"Via Martini"
46298,Traversetolo,"Via Pedemontana Est"
46299,Traversetolo,"Via per Neviano"
46300,Traversetolo,"Via per Parma"
46301,Traversetolo,"Via Rimembranze"
46302,Traversetolo,"Via Sandro Pertini"
46303,Traversetolo,"Via Saragat"
46304,Traversetolo,"Via Sette Fratelli Cervi"
46305,Traversetolo,"Via Traversetolo"
46306,Travo,167
46307,Travo,calanchi
46308,Travo,Castellaro
46309,Travo,"Discesa impegnativa mtb"
46310,Travo,"Frazione Donceto"
46311,Travo,"Frazione Pigazzano"
46312,Travo,Fraz.Pigazzano
46313,Travo,Fraz.Pillerone
46314,Travo,Mte.Pillerone
46315,Travo,"Salita al Pillerone"
46316,Travo,"Strada per Rezzanello"
46317,Travo,"Strada Pietra Parcellara"
46318,Travo,"Strada Provinciale 76"
46319,Travo,"Strada Statale di Val Trebbia"
46320,Travo,"Vecchia SS 45"
46321,Travo,"Via Rivebelle"
46322,Tredozio,"C.A.I. 553"
46323,Tredozio,"Cai 553A"
46324,Tredozio,"CAI 553B"
46325,Tredozio,"CAI 575"
46326,Tredozio,"Cai 587"
46327,Tredozio,"Cammino di Assisi"
46328,Tredozio,CrinaleTramazzo_Isola
46329,Tredozio,LagoPonte-Isola
46330,Tredozio,"Strada Provinciale Traversa di Lutirano"
46331,Tredozio,"Via Alessandro Manzoni"
46332,Tredozio,"Via Bandini"
46333,Tredozio,"Via Carducci"
46334,Tredozio,"Via Casa Ponte"
46335,Tredozio,"Via Fabbri"
46336,Tredozio,"Via F. Perisaruli"
46337,Tredozio,"Via Giuseppe Mazzini"
46338,Tredozio,"Via Lungo Tramazzo"
46339,Tredozio,"Via Pascoli"
46340,Tredozio,"Via Ridiano"
46341,Tredozio,"Via Roma"
46342,Tredozio,"Via San Giorgio"
46343,Tredozio,"Via San Michele"
46344,Tredozio,"Via Tredoziese"
46345,Tredozio,"Via Vittorio Bachelet"
46346,Tresigallo,"Piazza dei Mille"
46347,Tresigallo,"Piazza della Libertà"
46348,Tresigallo,"Piazza della Repubblica"
46349,Tresigallo,"Piazza del Popolo"
46350,Tresigallo,"Piazza Giacomo Puccini"
46351,Tresigallo,"Piazza Giosuè Carducci"
46352,Tresigallo,"Piazza Italia"
46353,Tresigallo,"Piazzale Scienze"
46354,Tresigallo,"Strada Provinciale 4"
46355,Tresigallo,"Strada Provinciale Copparo-Migliarino"
46356,Tresigallo,"Via 10 Febbraio"
46357,Tresigallo,"Via 27 Gennaio"
46358,Tresigallo,"Via Adolfo Orsi"
46359,Tresigallo,"Via Alberto Brighenti"
46360,Tresigallo,"Via Alcide De Gasperi"
46361,Tresigallo,"Via Antonio Gramsci"
46362,Tresigallo,"Via Argine Sinistro Volano"
46363,Tresigallo,"Via Argine Vecchio Volano"
46364,Tresigallo,"Via Argine Volano"
46365,Tresigallo,"Via Arturo Otoscanini"
46366,Tresigallo,"Via Arturo Toscanini"
46367,Tresigallo,"Via Bisa"
46368,Tresigallo,"Via Burlone"
46369,Tresigallo,"Via Canalone"
46370,Tresigallo,"Via Canova"
46371,Tresigallo,"Via Carlo Cattaneo"
46372,Tresigallo,"Via Carrara Lombardi"
46373,Tresigallo,"Via Castelletto"
46374,Tresigallo,"Via Copparo"
46375,Tresigallo,"Via Cortili Mariani"
46376,Tresigallo,"Via Dante Alighieri"
46377,Tresigallo,"Via degli Artigiani"
46378,Tresigallo,"Via della Libertà"
46379,Tresigallo,"Via della Pace"
46380,Tresigallo,"Via della Resistenza"
46381,Tresigallo,"Via del Lavoro"
46382,Tresigallo,"Via delle Arti"
46383,Tresigallo,"Via delle Venezie"
46384,Tresigallo,"Via dello Sport"
46385,Tresigallo,"Via del Mare"
46386,Tresigallo,"Via del Melo"
46387,Tresigallo,"Via del Pero"
46388,Tresigallo,"Via del Risparmio"
46389,Tresigallo,"Via Enrico Berlinguer"
46390,Tresigallo,"Via Eugenio Curiel"
46391,Tresigallo,"Via Fernando Santi"
46392,Tresigallo,"Via Filippo Corridoni"
46393,Tresigallo,"Via Filippo Turati"
46394,Tresigallo,"Via Frassino"
46395,Tresigallo,"Via Ghesini"
46396,Tresigallo,"Via Giacomo Matteotti"
46397,Tresigallo,"Via Giordano Bruno"
46398,Tresigallo,"Via Giovanni Falcone"
46399,Tresigallo,"Via Giovanni Franceschini"
46400,Tresigallo,"Via Giuseppe Compagnoni"
46401,Tresigallo,"Via Giuseppe Di Vittorio"
46402,Tresigallo,"Via Giuseppe Garibaldi"
46403,Tresigallo,"Via Giuseppe Mazzini"
46404,Tresigallo,"Via Giuseppe Verdi"
46405,Tresigallo,"Via Grotta"
46406,Tresigallo,"Via Guglielmo Marconi"
46407,Tresigallo,"Via I Maggio"
46408,Tresigallo,"Via IV Novembre"
46409,Tresigallo,"Viale Ferrara"
46410,Tresigallo,"Viale Giuseppe Verdi"
46411,Tresigallo,"Viale Nord"
46412,Tresigallo,"Viale Roma"
46413,Tresigallo,"Via Masiera"
46414,Tresigallo,"Via Michele Amatucci"
46415,Tresigallo,"Via Molino"
46416,Tresigallo,"Via Nevatica"
46417,Tresigallo,"Via Nilde Iotti"
46418,Tresigallo,"Via Nino Bixio"
46419,Tresigallo,"Via Palmiro Togliatti"
46420,Tresigallo,"Via Papa Giovanni XXIII"
46421,Tresigallo,"Via Pelagallo"
46422,Tresigallo,"Via Pomposa"
46423,Tresigallo,"Via Ponte Tuoni"
46424,Tresigallo,"Via Rodolfo Morandi"
46425,Tresigallo,"Via Rossetta"
46426,Tresigallo,"Via Ruggero Pasquali"
46427,Tresigallo,"Via San Giuliano"
46428,Tresigallo,"Via Travaglio"
46429,Tresigallo,"Via Vergavara"
46430,Tresigallo,"Via Vignazza"
46431,Tresigallo,"Via Vittoria"
46432,Tresigallo,"Via Werther Brina"
46433,Tresigallo,"Via XXV Aprile"
46434,Tresigallo,"Vicolo Cieco Quartiere"
46435,Tresigallo,"Vicolo Quartiere"
46436,Valmozzola,803a
46437,Valmozzola,811/811c
46438,Valmozzola,811c
46439,Valmozzola,AVC/803/811
46440,Valmozzola,AVC/811
46441,Valmozzola,AVC/811c
46442,Valmozzola,"Provinciale del Mozzola"
46443,Valmozzola,"Strada Bottione - Plererna - Solignano"
46444,Valmozzola,"Strada Castellaro"
46445,Valmozzola,"Strada Costa d'Asino"
46446,Valmozzola,"Strada Oppiedolo"
46447,Valmozzola,"Strada Provinciale del Mozzola"
46448,Valmozzola,"Via per Valfiorana"
46449,Valsamoggia,Abbazia
46450,Valsamoggia,"Anello del Toro"
46451,Valsamoggia,"Arcieri Ati"
46452,Valsamoggia,"Autostrada Adriatica"
46453,Valsamoggia,"Autostrada del Sole"
46454,Valsamoggia,"B&B Trail"
46455,Valsamoggia,Bersagliera-Castelletto
46456,Valsamoggia,Buche
46457,Valsamoggia,"Busa da Bòt"
46458,Valsamoggia,"Cà d'Pal"
46459,Valsamoggia,"Cà d'Tàs"
46460,Valsamoggia,"CAI 136"
46461,Valsamoggia,"CAI 138"
46462,Valsamoggia,"CAI 142"
46463,Valsamoggia,"CAI 424"
46464,Valsamoggia,Casetta
46465,Valsamoggia,Castelletto
46466,Valsamoggia,Costa
46467,Valsamoggia,Dogana
46468,Valsamoggia,"Dogana Pompilio"
46469,Valsamoggia,"Franco del Casone"
46470,Valsamoggia,Gardellina
46471,Valsamoggia,Guiglia
